OriginalIndex,Predicted,GroundTruth
31099,STABILIZE_SELF,STABILIZE_SELF
31100,STABILIZE_SELF,STABILIZE_SELF
31101,STABILIZE_SELF,STABILIZE_SELF
31102,STABILIZE_SELF,STABILIZE_SELF
31103,STABILIZE_SELF,STABILIZE_SELF
31104,STABILIZE_SELF,STABILIZE_SELF
31105,STABILIZE_SELF,STABILIZE_SELF
31106,STABILIZE_SELF,STABILIZE_SELF
31107,STABILIZE_SELF,STABILIZE_SELF
31108,STABILIZE_SELF,STABILIZE_SELF
31109,STABILIZE_SELF,STABILIZE_SELF
31110,STABILIZE_SELF,STABILIZE_SELF
31111,AVOIDANCE,STABILIZE_SELF
31112,STABILIZE_SELF,STABILIZE_SELF
31113,STABILIZE_SELF,STABILIZE_SELF
31114,STABILIZE_SELF,STABILIZE_SELF
31115,STABILIZE_SELF,STABILIZE_SELF
31116,STABILIZE_SELF,STABILIZE_SELF
31117,STABILIZE_SELF,STABILIZE_SELF
31118,STABILIZE_SELF,STABILIZE_SELF
31119,DEPRECIATION,STABILIZE_SELF
31120,STABILIZE_SELF,STABILIZE_SELF
31121,STABILIZE_SELF,STABILIZE_SELF
31122,STABILIZE_SELF,STABILIZE_SELF
31123,ATTACK_OTHER,STABILIZE_SELF
31124,STABILIZE_SELF,STABILIZE_SELF
31125,STABILIZE_SELF,STABILIZE_SELF
31126,WITHDRAWAL,STABILIZE_SELF
32453,STABILIZE_SELF,STABILIZE_SELF
32454,STABILIZE_SELF,STABILIZE_SELF
32455,STABILIZE_SELF,STABILIZE_SELF
32456,STABILIZE_SELF,STABILIZE_SELF
32457,STABILIZE_SELF,STABILIZE_SELF
32458,STABILIZE_SELF,STABILIZE_SELF
32459,STABILIZE_SELF,STABILIZE_SELF
32460,STABILIZE_SELF,STABILIZE_SELF
32461,STABILIZE_SELF,STABILIZE_SELF
32462,STABILIZE_SELF,STABILIZE_SELF
32463,AVOIDANCE,STABILIZE_SELF
32464,STABILIZE_SELF,STABILIZE_SELF
32465,STABILIZE_SELF,STABILIZE_SELF
32466,STABILIZE_SELF,STABILIZE_SELF
32467,STABILIZE_SELF,STABILIZE_SELF
32468,STABILIZE_SELF,STABILIZE_SELF
32469,STABILIZE_SELF,STABILIZE_SELF
32470,STABILIZE_SELF,STABILIZE_SELF
32471,STABILIZE_SELF,STABILIZE_SELF
32472,STABILIZE_SELF,STABILIZE_SELF
32473,STABILIZE_SELF,STABILIZE_SELF
32474,AVOIDANCE,STABILIZE_SELF
32475,STABILIZE_SELF,STABILIZE_SELF
32476,STABILIZE_SELF,STABILIZE_SELF
32477,STABILIZE_SELF,STABILIZE_SELF
32478,STABILIZE_SELF,STABILIZE_SELF
32479,STABILIZE_SELF,STABILIZE_SELF
32480,ATTACK_OTHER,STABILIZE_SELF
32481,STABILIZE_SELF,STABILIZE_SELF
32482,ATTACK_SELF,STABILIZE_SELF
32483,ATTACK_SELF,STABILIZE_SELF
32484,STABILIZE_SELF,STABILIZE_SELF
32485,STABILIZE_SELF,STABILIZE_SELF
32486,STABILIZE_SELF,STABILIZE_SELF
32487,STABILIZE_SELF,STABILIZE_SELF
32488,STABILIZE_SELF,STABILIZE_SELF
32489,WITHDRAWAL,STABILIZE_SELF
32490,WITHDRAWAL,STABILIZE_SELF
32491,STABILIZE_SELF,STABILIZE_SELF
32492,STABILIZE_SELF,STABILIZE_SELF
32493,STABILIZE_SELF,STABILIZE_SELF
32494,STABILIZE_SELF,STABILIZE_SELF
32495,STABILIZE_SELF,STABILIZE_SELF
32496,STABILIZE_SELF,STABILIZE_SELF
32497,STABILIZE_SELF,STABILIZE_SELF
32498,STABILIZE_SELF,STABILIZE_SELF
32499,STABILIZE_SELF,STABILIZE_SELF
32500,STABILIZE_SELF,STABILIZE_SELF
32501,STABILIZE_SELF,STABILIZE_SELF
32502,STABILIZE_SELF,STABILIZE_SELF
32503,STABILIZE_SELF,STABILIZE_SELF
32504,STABILIZE_SELF,STABILIZE_SELF
32505,STABILIZE_SELF,STABILIZE_SELF
32506,STABILIZE_SELF,STABILIZE_SELF
32507,STABILIZE_SELF,STABILIZE_SELF
32508,STABILIZE_SELF,STABILIZE_SELF
32509,STABILIZE_SELF,STABILIZE_SELF
32510,STABILIZE_SELF,STABILIZE_SELF
32511,STABILIZE_SELF,STABILIZE_SELF
32512,STABILIZE_SELF,STABILIZE_SELF
32513,STABILIZE_SELF,STABILIZE_SELF
32514,STABILIZE_SELF,STABILIZE_SELF
32515,STABILIZE_SELF,STABILIZE_SELF
32516,STABILIZE_SELF,STABILIZE_SELF
32517,STABILIZE_SELF,STABILIZE_SELF
32518,STABILIZE_SELF,STABILIZE_SELF
32519,STABILIZE_SELF,STABILIZE_SELF
32520,STABILIZE_SELF,STABILIZE_SELF
32521,STABILIZE_SELF,STABILIZE_SELF
32522,STABILIZE_SELF,STABILIZE_SELF
32523,STABILIZE_SELF,STABILIZE_SELF
32524,STABILIZE_SELF,STABILIZE_SELF
32525,STABILIZE_SELF,STABILIZE_SELF
32526,STABILIZE_SELF,STABILIZE_SELF
32527,REST,REST
32528,ATTACK_OTHER,REST
32529,REST,REST
32530,REST,REST
32531,REST,REST
32532,STABILIZE_SELF,REST
32533,REST,REST
32534,REST,REST
32535,REST,REST
32536,REST,REST
32537,REST,REST
32538,REST,REST
32539,REST,REST
32540,REST,REST
32541,REST,REST
32542,REST,REST
32543,REST,REST
32544,STABILIZE_SELF,REST
32545,REST,REST
32546,REST,REST
32547,REST,REST
32548,REST,REST
32549,REST,REST
32550,REST,REST
32551,REST,REST
32552,REST,REST
32553,REST,REST
32554,REST,REST
32555,REST,REST
32556,REST,REST
32557,REST,REST
32558,REST,REST
32559,REST,REST
32560,REST,REST
32561,REST,REST
32562,REST,REST
32563,REST,REST
32564,REST,REST
32565,REST,REST
32566,REST,REST
32567,WITHDRAWAL,REST
32568,REST,REST
32569,REST,REST
32570,REST,REST
32571,REST,REST
32572,REST,REST
32573,REST,REST
32574,REST,REST
32575,ATTACK_OTHER,REST
32576,REST,REST
32577,REST,REST
32578,REST,REST
32579,REST,REST
32580,ATTACK_OTHER,REST
32581,REST,REST
32582,REST,REST
32583,REST,REST
32584,REST,REST
32585,REST,REST
32586,REST,REST
32587,REST,REST
32588,REST,REST
32589,REST,REST
32590,REST,REST
32591,WITHDRAWAL,REST
32592,REST,REST
32593,REST,REST
32594,STABILIZE_SELF,REST
32595,REST,REST
32596,REST,REST
32597,REST,REST
32598,REST,REST
32599,REST,REST
32600,REST,REST
32601,REST,REST
32602,ATTACK_OTHER,REST
32603,STABILIZE_SELF,REST
32604,AVOIDANCE,REST
32605,AVOIDANCE,REST
32606,AVOIDANCE,REST
32607,REST,REST
32608,REST,REST
32609,ATTACK_SELF,REST
32610,REST,REST
32611,REST,REST
32612,REST,REST
32613,REST,REST
32614,REST,REST
32615,ATTACK_SELF,REST
32616,REST,REST
32617,REST,REST
32618,REST,REST
32619,REST,REST
32620,REST,REST
32621,REST,REST
32622,REST,REST
32623,REST,REST
32624,REST,REST
32625,STABILIZE_SELF,REST
32626,REST,REST
32627,REST,REST
32628,REST,REST
32629,REST,REST
32630,REST,REST
32631,ATTACK_SELF,REST
32632,REST,REST
32633,REST,REST
32634,REST,REST
32635,REST,REST
32636,REST,REST
32637,REST,REST
32638,REST,REST
32639,REST,REST
32640,REST,REST
32641,REST,REST
32642,REST,REST
32643,REST,REST
32644,STABILIZE_SELF,REST
32645,REST,REST
32646,REST,REST
32647,REST,REST
32648,REST,REST
32649,REST,REST
32650,REST,REST
32651,REST,REST
32652,REST,REST
32653,REST,REST
32654,REST,REST
32655,REST,REST
32656,REST,REST
32657,REST,REST
32658,WITHDRAWAL,REST
32659,REST,REST
32660,REST,REST
32661,REST,REST
32662,STABILIZE_SELF,REST
32663,REST,REST
32664,AVOIDANCE,REST
32665,REST,REST
32666,AVOIDANCE,REST
32667,REST,REST
32668,REST,REST
32669,REST,REST
32670,ATTACK_SELF,REST
32671,STABILIZE_SELF,REST
32672,REST,REST
32673,REST,REST
32674,REST,REST
32675,AVOIDANCE,REST
32676,REST,REST
32677,REST,REST
32678,REST,REST
32679,REST,REST
32680,REST,REST
32681,REST,REST
32682,REST,REST
32683,REST,REST
32684,REST,REST
32685,REST,REST
32686,REST,REST
32687,REST,REST
32688,REST,REST
32689,REST,REST
32690,REST,REST
32691,REST,REST
32692,REST,REST
32693,WITHDRAWAL,REST
32694,ATTACK_SELF,REST
32695,REST,REST
32696,REST,REST
32697,REST,REST
32698,REST,REST
32699,REST,REST
32700,REST,REST
32701,REST,REST
32702,REST,REST
32703,REST,REST
32704,REST,REST
32705,REST,REST
32706,AVOIDANCE,REST
32707,REST,REST
32708,REST,REST
32709,REST,REST
32710,REST,REST
32711,REST,REST
32712,REST,REST
32713,REST,REST
32714,REST,REST
32715,REST,REST
32716,REST,REST
32717,REST,REST
32718,REST,REST
32719,WITHDRAWAL,REST
32720,REST,REST
32721,ATTACK_SELF,REST
32722,REST,REST
32723,REST,REST
32724,REST,REST
32725,REST,REST
32726,REST,REST
32727,REST,REST
32728,REST,REST
32729,REST,REST
32730,REST,REST
32731,REST,REST
32732,REST,REST
32733,REST,REST
32734,REST,REST
32735,REST,REST
32736,REST,REST
32737,REST,REST
32738,DEPRECIATION,REST
32739,STABILIZE_SELF,REST
32740,REST,REST
32741,REST,REST
32742,REST,REST
32743,REST,REST
32744,REST,REST
32745,REST,REST
32746,REST,REST
32747,AVOIDANCE,REST
32748,REST,REST
32749,REST,REST
32750,REST,REST
32751,REST,REST
32752,REST,REST
32753,REST,REST
32754,REST,REST
32755,REST,REST
32756,REST,REST
32757,REST,REST
32758,REST,REST
32759,REST,REST
32760,REST,REST
32761,REST,REST
32762,REST,REST
32763,REST,REST
32764,DEPRECIATION,REST
32765,REST,REST
32766,REST,REST
32767,REST,REST
32768,WITHDRAWAL,REST
32769,REST,REST
32770,REST,REST
32771,REST,REST
32772,REST,REST
32773,REST,REST
32774,REST,REST
32775,REST,REST
32776,ATTACK_SELF,REST
32777,REST,REST
32778,REST,REST
32779,REST,REST
32780,REST,REST
32781,REST,REST
32782,REST,REST
32783,REST,REST
32784,REST,REST
32785,REST,REST
32786,REST,REST
32787,STABILIZE_SELF,STABILIZE_SELF
32788,STABILIZE_SELF,STABILIZE_SELF
32789,STABILIZE_SELF,STABILIZE_SELF
32790,AVOIDANCE,STABILIZE_SELF
32791,STABILIZE_SELF,STABILIZE_SELF
32792,WITHDRAWAL,STABILIZE_SELF
32793,WITHDRAWAL,STABILIZE_SELF
32794,STABILIZE_SELF,STABILIZE_SELF
32795,STABILIZE_SELF,STABILIZE_SELF
32796,STABILIZE_SELF,STABILIZE_SELF
32797,STABILIZE_SELF,STABILIZE_SELF
32798,STABILIZE_SELF,STABILIZE_SELF
32799,REST,STABILIZE_SELF
32800,STABILIZE_SELF,STABILIZE_SELF
32801,STABILIZE_SELF,STABILIZE_SELF
32802,STABILIZE_SELF,STABILIZE_SELF
32803,STABILIZE_SELF,STABILIZE_SELF
32804,STABILIZE_SELF,STABILIZE_SELF
32805,STABILIZE_SELF,STABILIZE_SELF
32806,STABILIZE_SELF,STABILIZE_SELF
32807,ATTACK_OTHER,STABILIZE_SELF
32808,STABILIZE_SELF,STABILIZE_SELF
32809,STABILIZE_SELF,STABILIZE_SELF
32810,STABILIZE_SELF,STABILIZE_SELF
32811,STABILIZE_SELF,STABILIZE_SELF
32812,STABILIZE_SELF,STABILIZE_SELF
32813,ATTACK_OTHER,STABILIZE_SELF
32814,STABILIZE_SELF,STABILIZE_SELF
32815,STABILIZE_SELF,STABILIZE_SELF
32816,STABILIZE_SELF,STABILIZE_SELF
32817,STABILIZE_SELF,STABILIZE_SELF
32818,STABILIZE_SELF,STABILIZE_SELF
32819,STABILIZE_SELF,STABILIZE_SELF
32820,STABILIZE_SELF,STABILIZE_SELF
32821,STABILIZE_SELF,STABILIZE_SELF
32822,STABILIZE_SELF,STABILIZE_SELF
32823,STABILIZE_SELF,STABILIZE_SELF
32824,STABILIZE_SELF,STABILIZE_SELF
32825,DEPRECIATION,STABILIZE_SELF
32826,STABILIZE_SELF,STABILIZE_SELF
32827,STABILIZE_SELF,STABILIZE_SELF
32828,STABILIZE_SELF,STABILIZE_SELF
32829,STABILIZE_SELF,STABILIZE_SELF
32830,ATTACK_SELF,STABILIZE_SELF
32831,STABILIZE_SELF,STABILIZE_SELF
32832,STABILIZE_SELF,STABILIZE_SELF
32833,WITHDRAWAL,STABILIZE_SELF
32834,WITHDRAWAL,STABILIZE_SELF
32835,ATTACK_OTHER,STABILIZE_SELF
32836,STABILIZE_SELF,STABILIZE_SELF
32837,STABILIZE_SELF,STABILIZE_SELF
32838,STABILIZE_SELF,STABILIZE_SELF
32839,STABILIZE_SELF,STABILIZE_SELF
32840,STABILIZE_SELF,STABILIZE_SELF
32841,STABILIZE_SELF,STABILIZE_SELF
32842,STABILIZE_SELF,STABILIZE_SELF
32843,STABILIZE_SELF,STABILIZE_SELF
32844,ATTACK_SELF,STABILIZE_SELF
32845,STABILIZE_SELF,STABILIZE_SELF
32846,STABILIZE_SELF,STABILIZE_SELF
32847,STABILIZE_SELF,STABILIZE_SELF
32848,ATTACK_OTHER,STABILIZE_SELF
32849,ATTACK_SELF,STABILIZE_SELF
32850,STABILIZE_SELF,STABILIZE_SELF
32851,STABILIZE_SELF,STABILIZE_SELF
32852,STABILIZE_SELF,STABILIZE_SELF
32853,STABILIZE_SELF,STABILIZE_SELF
32854,STABILIZE_SELF,STABILIZE_SELF
32855,STABILIZE_SELF,STABILIZE_SELF
32856,WITHDRAWAL,STABILIZE_SELF
32857,STABILIZE_SELF,STABILIZE_SELF
32858,STABILIZE_SELF,STABILIZE_SELF
32859,STABILIZE_SELF,STABILIZE_SELF
32860,STABILIZE_SELF,STABILIZE_SELF
32861,STABILIZE_SELF,STABILIZE_SELF
32862,STABILIZE_SELF,STABILIZE_SELF
32863,STABILIZE_SELF,STABILIZE_SELF
32864,STABILIZE_SELF,STABILIZE_SELF
32865,STABILIZE_SELF,STABILIZE_SELF
32866,STABILIZE_SELF,STABILIZE_SELF
32867,STABILIZE_SELF,STABILIZE_SELF
32868,STABILIZE_SELF,STABILIZE_SELF
32869,STABILIZE_SELF,STABILIZE_SELF
32870,REST,STABILIZE_SELF
32871,STABILIZE_SELF,STABILIZE_SELF
32872,STABILIZE_SELF,STABILIZE_SELF
32873,ATTACK_OTHER,STABILIZE_SELF
32874,WITHDRAWAL,STABILIZE_SELF
32875,STABILIZE_SELF,STABILIZE_SELF
32876,STABILIZE_SELF,STABILIZE_SELF
32877,STABILIZE_SELF,STABILIZE_SELF
32878,AVOIDANCE,STABILIZE_SELF
32879,STABILIZE_SELF,STABILIZE_SELF
32880,STABILIZE_SELF,STABILIZE_SELF
32881,STABILIZE_SELF,STABILIZE_SELF
32882,ATTACK_SELF,STABILIZE_SELF
32883,STABILIZE_SELF,STABILIZE_SELF
32884,STABILIZE_SELF,STABILIZE_SELF
32885,STABILIZE_SELF,STABILIZE_SELF
32886,WITHDRAWAL,STABILIZE_SELF
32887,STABILIZE_SELF,STABILIZE_SELF
32888,STABILIZE_SELF,STABILIZE_SELF
32889,ATTACK_OTHER,STABILIZE_SELF
32890,STABILIZE_SELF,STABILIZE_SELF
32891,STABILIZE_SELF,STABILIZE_SELF
32892,DEPRECIATION,STABILIZE_SELF
32893,STABILIZE_SELF,STABILIZE_SELF
32894,ATTACK_SELF,STABILIZE_SELF
32895,AVOIDANCE,STABILIZE_SELF
32896,STABILIZE_SELF,STABILIZE_SELF
32897,STABILIZE_SELF,STABILIZE_SELF
32898,ATTACK_OTHER,STABILIZE_SELF
32899,STABILIZE_SELF,STABILIZE_SELF
32900,STABILIZE_SELF,STABILIZE_SELF
32901,STABILIZE_SELF,STABILIZE_SELF
32902,STABILIZE_SELF,STABILIZE_SELF
32903,STABILIZE_SELF,STABILIZE_SELF
32904,STABILIZE_SELF,STABILIZE_SELF
32905,STABILIZE_SELF,STABILIZE_SELF
32906,STABILIZE_SELF,STABILIZE_SELF
32907,STABILIZE_SELF,STABILIZE_SELF
32908,STABILIZE_SELF,STABILIZE_SELF
32909,STABILIZE_SELF,STABILIZE_SELF
32910,STABILIZE_SELF,STABILIZE_SELF
32911,STABILIZE_SELF,STABILIZE_SELF
32912,ATTACK_OTHER,STABILIZE_SELF
32913,STABILIZE_SELF,STABILIZE_SELF
32914,STABILIZE_SELF,STABILIZE_SELF
32915,STABILIZE_SELF,STABILIZE_SELF
32916,STABILIZE_SELF,STABILIZE_SELF
32917,WITHDRAWAL,STABILIZE_SELF
32918,STABILIZE_SELF,STABILIZE_SELF
32919,STABILIZE_SELF,STABILIZE_SELF
32920,STABILIZE_SELF,STABILIZE_SELF
32921,STABILIZE_SELF,STABILIZE_SELF
32922,STABILIZE_SELF,STABILIZE_SELF
32923,WITHDRAWAL,STABILIZE_SELF
32924,STABILIZE_SELF,STABILIZE_SELF
32925,STABILIZE_SELF,STABILIZE_SELF
32926,STABILIZE_SELF,STABILIZE_SELF
32927,STABILIZE_SELF,STABILIZE_SELF
32928,ATTACK_SELF,STABILIZE_SELF
32929,STABILIZE_SELF,STABILIZE_SELF
32930,STABILIZE_SELF,STABILIZE_SELF
32931,STABILIZE_SELF,STABILIZE_SELF
32932,STABILIZE_SELF,STABILIZE_SELF
32933,WITHDRAWAL,STABILIZE_SELF
32934,WITHDRAWAL,STABILIZE_SELF
32935,DEPRECIATION,STABILIZE_SELF
32936,STABILIZE_SELF,STABILIZE_SELF
32937,STABILIZE_SELF,STABILIZE_SELF
32938,STABILIZE_SELF,STABILIZE_SELF
32939,STABILIZE_SELF,STABILIZE_SELF
32940,STABILIZE_SELF,STABILIZE_SELF
32941,STABILIZE_SELF,STABILIZE_SELF
32942,STABILIZE_SELF,STABILIZE_SELF
32943,STABILIZE_SELF,STABILIZE_SELF
32944,STABILIZE_SELF,STABILIZE_SELF
32945,WITHDRAWAL,STABILIZE_SELF
32946,STABILIZE_SELF,STABILIZE_SELF
32947,STABILIZE_SELF,STABILIZE_SELF
32948,STABILIZE_SELF,STABILIZE_SELF
32949,STABILIZE_SELF,STABILIZE_SELF
32950,STABILIZE_SELF,STABILIZE_SELF
32951,STABILIZE_SELF,STABILIZE_SELF
32952,STABILIZE_SELF,STABILIZE_SELF
32953,STABILIZE_SELF,STABILIZE_SELF
32954,STABILIZE_SELF,STABILIZE_SELF
32955,STABILIZE_SELF,STABILIZE_SELF
32956,STABILIZE_SELF,STABILIZE_SELF
32957,STABILIZE_SELF,STABILIZE_SELF
32958,ATTACK_SELF,STABILIZE_SELF
32959,STABILIZE_SELF,STABILIZE_SELF
32960,STABILIZE_SELF,STABILIZE_SELF
32961,STABILIZE_SELF,STABILIZE_SELF
32962,STABILIZE_SELF,STABILIZE_SELF
32963,STABILIZE_SELF,STABILIZE_SELF
32964,STABILIZE_SELF,STABILIZE_SELF
32965,STABILIZE_SELF,STABILIZE_SELF
32966,STABILIZE_SELF,STABILIZE_SELF
32967,STABILIZE_SELF,STABILIZE_SELF
32968,STABILIZE_SELF,STABILIZE_SELF
32969,STABILIZE_SELF,STABILIZE_SELF
32970,REST,STABILIZE_SELF
32971,STABILIZE_SELF,STABILIZE_SELF
32972,AVOIDANCE,STABILIZE_SELF
32973,STABILIZE_SELF,STABILIZE_SELF
32974,STABILIZE_SELF,STABILIZE_SELF
32975,STABILIZE_SELF,STABILIZE_SELF
32976,ATTACK_OTHER,STABILIZE_SELF
32977,STABILIZE_SELF,STABILIZE_SELF
32978,STABILIZE_SELF,STABILIZE_SELF
32979,STABILIZE_SELF,STABILIZE_SELF
32980,STABILIZE_SELF,STABILIZE_SELF
32981,ATTACK_OTHER,STABILIZE_SELF
32982,REST,STABILIZE_SELF
32983,STABILIZE_SELF,STABILIZE_SELF
32984,STABILIZE_SELF,STABILIZE_SELF
32985,STABILIZE_SELF,STABILIZE_SELF
32986,STABILIZE_SELF,STABILIZE_SELF
32987,STABILIZE_SELF,STABILIZE_SELF
32988,STABILIZE_SELF,STABILIZE_SELF
32989,STABILIZE_SELF,STABILIZE_SELF
32990,STABILIZE_SELF,STABILIZE_SELF
32991,STABILIZE_SELF,STABILIZE_SELF
32992,STABILIZE_SELF,STABILIZE_SELF
32993,STABILIZE_SELF,STABILIZE_SELF
32994,STABILIZE_SELF,STABILIZE_SELF
32995,STABILIZE_SELF,STABILIZE_SELF
32996,STABILIZE_SELF,STABILIZE_SELF
32997,STABILIZE_SELF,STABILIZE_SELF
32998,STABILIZE_SELF,STABILIZE_SELF
32999,STABILIZE_SELF,STABILIZE_SELF
33000,ATTACK_OTHER,STABILIZE_SELF
33001,STABILIZE_SELF,STABILIZE_SELF
33002,STABILIZE_SELF,STABILIZE_SELF
33003,STABILIZE_SELF,STABILIZE_SELF
33004,STABILIZE_SELF,STABILIZE_SELF
33005,STABILIZE_SELF,STABILIZE_SELF
33006,STABILIZE_SELF,STABILIZE_SELF
33007,REST,STABILIZE_SELF
33008,STABILIZE_SELF,STABILIZE_SELF
33009,AVOIDANCE,STABILIZE_SELF
33010,STABILIZE_SELF,STABILIZE_SELF
33011,STABILIZE_SELF,STABILIZE_SELF
33012,STABILIZE_SELF,STABILIZE_SELF
33013,STABILIZE_SELF,STABILIZE_SELF
33014,STABILIZE_SELF,STABILIZE_SELF
33015,STABILIZE_SELF,STABILIZE_SELF
33016,STABILIZE_SELF,STABILIZE_SELF
33017,STABILIZE_SELF,STABILIZE_SELF
33018,STABILIZE_SELF,STABILIZE_SELF
33019,STABILIZE_SELF,STABILIZE_SELF
33020,STABILIZE_SELF,STABILIZE_SELF
33021,STABILIZE_SELF,STABILIZE_SELF
33022,STABILIZE_SELF,STABILIZE_SELF
33023,STABILIZE_SELF,STABILIZE_SELF
33024,STABILIZE_SELF,STABILIZE_SELF
33025,STABILIZE_SELF,STABILIZE_SELF
33026,STABILIZE_SELF,STABILIZE_SELF
33027,AVOIDANCE,STABILIZE_SELF
33028,STABILIZE_SELF,STABILIZE_SELF
33029,STABILIZE_SELF,STABILIZE_SELF
33030,STABILIZE_SELF,STABILIZE_SELF
33031,STABILIZE_SELF,STABILIZE_SELF
33032,STABILIZE_SELF,STABILIZE_SELF
33033,STABILIZE_SELF,STABILIZE_SELF
33034,STABILIZE_SELF,STABILIZE_SELF
33035,STABILIZE_SELF,STABILIZE_SELF
33036,STABILIZE_SELF,STABILIZE_SELF
33037,STABILIZE_SELF,STABILIZE_SELF
33038,STABILIZE_SELF,STABILIZE_SELF
33039,STABILIZE_SELF,STABILIZE_SELF
33040,STABILIZE_SELF,STABILIZE_SELF
33041,WITHDRAWAL,STABILIZE_SELF
33042,STABILIZE_SELF,STABILIZE_SELF
33043,STABILIZE_SELF,STABILIZE_SELF
33044,ATTACK_SELF,STABILIZE_SELF
33045,STABILIZE_SELF,STABILIZE_SELF
33046,STABILIZE_SELF,STABILIZE_SELF
33047,STABILIZE_SELF,STABILIZE_SELF
33048,STABILIZE_SELF,STABILIZE_SELF
33049,STABILIZE_SELF,STABILIZE_SELF
33050,STABILIZE_SELF,STABILIZE_SELF
33051,STABILIZE_SELF,STABILIZE_SELF
33052,REST,STABILIZE_SELF
33053,WITHDRAWAL,STABILIZE_SELF
33054,STABILIZE_SELF,STABILIZE_SELF
33055,STABILIZE_SELF,STABILIZE_SELF
33056,STABILIZE_SELF,STABILIZE_SELF
33057,STABILIZE_SELF,STABILIZE_SELF
33058,STABILIZE_SELF,STABILIZE_SELF
33059,STABILIZE_SELF,STABILIZE_SELF
33060,STABILIZE_SELF,STABILIZE_SELF
33061,STABILIZE_SELF,STABILIZE_SELF
33062,STABILIZE_SELF,STABILIZE_SELF
33063,STABILIZE_SELF,STABILIZE_SELF
33064,STABILIZE_SELF,STABILIZE_SELF
33065,DEPRECIATION,STABILIZE_SELF
33066,STABILIZE_SELF,STABILIZE_SELF
33067,STABILIZE_SELF,STABILIZE_SELF
33068,REST,STABILIZE_SELF
33069,STABILIZE_SELF,STABILIZE_SELF
33070,AVOIDANCE,STABILIZE_SELF
33071,REST,STABILIZE_SELF
33072,STABILIZE_SELF,STABILIZE_SELF
33073,STABILIZE_SELF,STABILIZE_SELF
33074,STABILIZE_SELF,STABILIZE_SELF
33075,STABILIZE_SELF,STABILIZE_SELF
33076,STABILIZE_SELF,STABILIZE_SELF
33077,STABILIZE_SELF,STABILIZE_SELF
33078,STABILIZE_SELF,STABILIZE_SELF
33079,STABILIZE_SELF,STABILIZE_SELF
33080,STABILIZE_SELF,STABILIZE_SELF
33081,STABILIZE_SELF,STABILIZE_SELF
33082,STABILIZE_SELF,STABILIZE_SELF
33083,STABILIZE_SELF,STABILIZE_SELF
33084,STABILIZE_SELF,STABILIZE_SELF
33085,DEPRECIATION,STABILIZE_SELF
33086,STABILIZE_SELF,STABILIZE_SELF
33087,WITHDRAWAL,STABILIZE_SELF
33088,STABILIZE_SELF,STABILIZE_SELF
33089,STABILIZE_SELF,STABILIZE_SELF
33090,STABILIZE_SELF,STABILIZE_SELF
33091,ATTACK_OTHER,STABILIZE_SELF
33092,DEPRECIATION,STABILIZE_SELF
33093,STABILIZE_SELF,STABILIZE_SELF
33094,STABILIZE_SELF,STABILIZE_SELF
33095,STABILIZE_SELF,STABILIZE_SELF
33096,STABILIZE_SELF,STABILIZE_SELF
33097,STABILIZE_SELF,STABILIZE_SELF
33098,AVOIDANCE,STABILIZE_SELF
33099,STABILIZE_SELF,STABILIZE_SELF
33100,STABILIZE_SELF,STABILIZE_SELF
33101,STABILIZE_SELF,STABILIZE_SELF
33102,ATTACK_SELF,STABILIZE_SELF
33103,STABILIZE_SELF,STABILIZE_SELF
33104,STABILIZE_SELF,STABILIZE_SELF
33105,STABILIZE_SELF,STABILIZE_SELF
33106,STABILIZE_SELF,STABILIZE_SELF
33107,STABILIZE_SELF,STABILIZE_SELF
33108,STABILIZE_SELF,STABILIZE_SELF
33109,STABILIZE_SELF,STABILIZE_SELF
33110,STABILIZE_SELF,STABILIZE_SELF
33111,ATTACK_OTHER,STABILIZE_SELF
33112,STABILIZE_SELF,STABILIZE_SELF
33113,STABILIZE_SELF,STABILIZE_SELF
33114,STABILIZE_SELF,STABILIZE_SELF
33115,STABILIZE_SELF,STABILIZE_SELF
33116,STABILIZE_SELF,STABILIZE_SELF
33117,STABILIZE_SELF,STABILIZE_SELF
33118,DEPRECIATION,STABILIZE_SELF
33119,REST,STABILIZE_SELF
33120,STABILIZE_SELF,STABILIZE_SELF
33121,DEPRECIATION,STABILIZE_SELF
33122,ATTACK_OTHER,STABILIZE_SELF
33123,STABILIZE_SELF,STABILIZE_SELF
33124,STABILIZE_SELF,STABILIZE_SELF
33125,STABILIZE_SELF,STABILIZE_SELF
33126,AVOIDANCE,STABILIZE_SELF
33127,STABILIZE_SELF,STABILIZE_SELF
33128,ATTACK_SELF,STABILIZE_SELF
33129,STABILIZE_SELF,STABILIZE_SELF
33130,STABILIZE_SELF,STABILIZE_SELF
33131,STABILIZE_SELF,STABILIZE_SELF
33132,STABILIZE_SELF,STABILIZE_SELF
33133,STABILIZE_SELF,STABILIZE_SELF
33134,STABILIZE_SELF,STABILIZE_SELF
33135,STABILIZE_SELF,STABILIZE_SELF
33136,STABILIZE_SELF,STABILIZE_SELF
33137,ATTACK_SELF,STABILIZE_SELF
33138,DEPRECIATION,STABILIZE_SELF
33139,STABILIZE_SELF,STABILIZE_SELF
33140,STABILIZE_SELF,STABILIZE_SELF
33141,STABILIZE_SELF,STABILIZE_SELF
33142,STABILIZE_SELF,STABILIZE_SELF
33143,STABILIZE_SELF,STABILIZE_SELF
33144,STABILIZE_SELF,STABILIZE_SELF
33145,STABILIZE_SELF,STABILIZE_SELF
